movie_id,primary_title,start_year,genres,averagerating,numvotes,studio,domestic_gross_x,foreign_gross,popularity,vote_average,vote_count,original_title,title,total_gross,id,release_date,movie,production_budget,domestic_gross_income,worldwide_gross,profit,release_year
tt2223990,draft day,2014,"Drama,Sport",6.8,48812.0,LG/S,28800000.0,620000.0,10.581,6.6,460,Draft Day,the intern,29420000.0,36,"Apr 11, 2014",draft day,25000000.0,28842237.0,29847480.0,4847480.0,2014
tt2229499,don jon,2013,"Comedy,Drama,Romance",6.6,216350.0,Rela.,24500000.0,6000000.0,12.78,5.9,2709,Don Jon,the disappointments room,30500000.0,18,"Sep 27, 2013",don jon,5500000.0,24477704.0,41268579.0,35768579.0,2013
tt2234155,the internship,2013,Comedy,6.3,179817.0,Fox,44700000.0,48800000.0,0.6,6.2,2631,The Internship,a private war,93500000.0,63,"Jun 7, 2013",the internship,58000000.0,44672764.0,93672764.0,35672764.0,2013
tt2235108,dear white people,2014,"Comedy,Drama,Romance",6.1,23321.0,RAtt.,4400000.0,18700000.0,7.455,6.1,296,Dear White People,need for speed,23100000.0,51,"Oct 17, 2014",dear white people,1250000.0,4404154.0,5403771.0,4153771.0,2014
tt2239822,valerian and the city of a thousand planets,2017,"Action,Adventure,Fantasy",6.5,139792.0,STX,41200000.0,184700000.0,24.003,6.6,4149,Valerian and the City of a Thousand Planets,kick,225900000.0,90,"Jul 21, 2017",valerian and the city of a thousand planets,180000000.0,40479370.0,215098356.0,35098356.0,2017
tt2239832,think like a man too,2014,"Comedy,Romance",5.8,18533.0,SGem,65200000.0,5000000.0,8.25,6.3,319,Think Like a Man Too,2 states,70200000.0,36,"Jun 20, 2014",think like a man too,24000000.0,65028687.0,70027933.0,46027933.0,2014
tt2241351,money monster,2016,"Crime,Drama,Thriller",6.5,86607.0,TriS,41000000.0,52300000.0,11.134,6.4,1859,Money Monster,instructions not included,93300000.0,98,"May 13, 2016",money monster,27000000.0,41012075.0,93466095.0,66466095.0,2016
tt2243537,a haunted house,2013,"Comedy,Fantasy",5.1,40308.0,ORF,40000000.0,20100000.0,6.909,5.5,871,A Haunted House,the glass castle,60100000.0,12,"Jan 11, 2013",a haunted house,2500000.0,40041683.0,59922558.0,57422558.0,2013
tt2245084,big hero 6,2014,"Action,Adventure,Animation",7.8,371204.0,BV,222500000.0,435300000.0,36.92,7.8,10176,Big Hero 6,coco,657800000.0,29,"Nov 7, 2014",big hero 6,165000000.0,222527828.0,652127828.0,487127828.0,2014
tt2245084,big hero 6,2014,"Action,Adventure,Animation",7.8,371204.0,BV,222500000.0,435300000.0,36.92,7.8,10176,Big Hero 6,brooklyn,657800000.0,29,"Nov 7, 2014",big hero 6,165000000.0,222527828.0,652127828.0,487127828.0,2014
tt2245084,big hero 6,2014,"Action,Adventure,Animation",7.8,371204.0,BV,222500000.0,435300000.0,36.92,7.8,10176,Big Hero 6,mission: impossible - rogue nation,657800000.0,29,"Nov 7, 2014",big hero 6,165000000.0,222527828.0,652127828.0,487127828.0,2014
tt2245084,big hero 6,2014,"Action,Adventure,Animation",7.8,371204.0,BV,222500000.0,435300000.0,36.92,7.8,10176,Big Hero 6,fed up,657800000.0,29,"Nov 7, 2014",big hero 6,165000000.0,222527828.0,652127828.0,487127828.0,2014
tt2247476,when the game stands tall,2014,"Drama,Family,Sport",6.7,14498.0,TriS,30100000.0,18700000.0,6.08,6.6,185,When the Game Stands Tall,jerusalem,48800000.0,50,"Aug 22, 2014",when the game stands tall,15000000.0,30127963.0,30138912.0,15138912.0,2014
tt2250912,spider-man: homecoming,2017,"Action,Adventure,Sci-Fi",7.5,426302.0,Sony,334200000.0,546000000.0,46.775,7.4,11585,Spider-Man: Homecoming,dark skies,880200000.0,99,"Jul 7, 2017",spider-man: homecoming,175000000.0,334201140.0,880166350.0,705166350.0,2017
tt2267968,kung fu panda 3,2016,"Action,Adventure,Animation",7.1,116166.0,Fox,143500000.0,377600000.0,16.248,6.7,2944,Kung Fu Panda 3,ain't them bodies saints,521100000.0,11,"Jan 29, 2016",kung fu panda 3,140000000.0,143528619.0,517599142.0,377599142.0,2016
tt2267998,gone girl,2014,"Drama,Mystery,Thriller",8.1,761592.0,Fox,167800000.0,201600000.0,31.215,7.9,10459,Gone Girl,cuban fury,369400000.0,36,"Oct 3, 2014",gone girl,61000000.0,167767189.0,368567189.0,307567189.0,2014
tt2268016,magic mike xxl,2015,"Comedy,Drama,Music",5.6,48497.0,WB,66000000.0,56500000.0,8.681000000000001,6.2,1110,Magic Mike XXL,enough said,122500000.0,66,"Jul 1, 2015",magic mike xxl,14500000.0,66013057.0,123660597.0,109160597.0,2015
tt2277860,finding dory,2016,"Adventure,Animation,Comedy",7.3,213542.0,BV,486300000.0,542300000.0,15.393,7.0,7845,Finding Dory,the homesman,1028600000.0,46,"Jun 17, 2016",finding dory,200000000.0,486295561.0,1021215193.0,821215193.0,2016
tt2278388,the grand budapest hotel,2014,"Adventure,Comedy,Crime",8.1,633604.0,FoxS,59300000.0,115500000.0,18.31,8.0,8091,The Grand Budapest Hotel,smurfs: the lost village,174800000.0,27,"Mar 7, 2014",the grand budapest hotel,31000000.0,59076019.0,163981261.0,132981261.0,2014
tt2279339,love the coopers,2015,"Comedy,Fantasy,Romance",5.8,18018.0,LGF,26300000.0,16100000.0,8.261000000000001,5.8,384,Love the Coopers,anomalisa,42400000.0,98,"Nov 13, 2015",love the coopers,18000000.0,26302731.0,42227490.0,24227490.0,2015
tt2279373,the spongebob movie: sponge out of water,2015,"Adventure,Animation,Comedy",6.0,43560.0,Par.,163000000.0,162200000.0,13.815,5.7,1165,The SpongeBob Movie: Sponge Out of Water,dark places,325200000.0,74,"Feb 6, 2015",the spongebob movie: sponge out of water,74000000.0,162994032.0,311013181.0,237013181.0,2015
tt2281587,muppets most wanted,2014,"Adventure,Comedy,Crime",6.4,29018.0,BV,51200000.0,29200000.0,9.118,6.2,473,Muppets Most Wanted,the november man,80400000.0,20,"Mar 21, 2014",muppets most wanted,55000000.0,51178893.0,79312301.0,24312301.0,2014
tt2283362,jumanji: welcome to the jungle,2017,"Action,Adventure,Comedy",7.0,242735.0,Sony,404500000.0,557600000.0,20.395,6.7,7213,Jumanji: Welcome to the Jungle,carol,962100000.0,38,"Dec 20, 2017",jumanji: welcome to the jungle,90000000.0,404508916.0,964496193.0,874496193.0,2017
tt2283362,jumanji: welcome to the jungle,2017,"Action,Adventure,Comedy",7.0,242735.0,Sony,404500000.0,557600000.0,20.395,6.7,7213,Jumanji: Welcome to the Jungle,carol,962100000.0,38,"Dec 20, 2017",jumanji: welcome to the jungle,90000000.0,404508916.0,964496193.0,874496193.0,2017
tt2283362,jumanji: welcome to the jungle,2017,"Action,Adventure,Comedy",7.0,242735.0,Sony,404500000.0,557600000.0,20.395,6.7,7213,Jumanji: Welcome to the Jungle,gods of egypt,962100000.0,38,"Dec 20, 2017",jumanji: welcome to the jungle,90000000.0,404508916.0,964496193.0,874496193.0,2017
tt2283362,jumanji: welcome to the jungle,2017,"Action,Adventure,Comedy",7.0,242735.0,Sony,404500000.0,557600000.0,20.395,6.7,7213,Jumanji: Welcome to the Jungle,woman in gold,962100000.0,38,"Dec 20, 2017",jumanji: welcome to the jungle,90000000.0,404508916.0,964496193.0,874496193.0,2017
tt2292959,the canyons,2013,"Drama,Thriller",3.8,9838.0,IFC,56800.0,18700000.0,6.937,4.3,134,The Canyons,the happy prince,18756800.0,84,"Aug 2, 2013",the canyons,250000.0,59671.0,62375.0,-187625.0,2013
tt2293640,minions,2015,"Adventure,Animation,Comedy",6.4,193917.0,Uni.,336000000.0,823400000.0,9.338,6.4,7343,Minions,walking the camino: six ways to santiago,1159400000.0,73,"Jul 10, 2015",minions,74000000.0,336045770.0,1160336173.0,1086336173.0,2015
tt2294449,22 jump street,2014,"Action,Comedy,Crime",7.0,319504.0,Sony,191700000.0,139600000.0,11.175999999999998,6.9,5167,22 Jump Street,atomic blonde,331300000.0,85,"Jun 13, 2014",22 jump street,50000000.0,191719337.0,331333876.0,281333876.0,2014
tt2294629,frozen,2013,"Adventure,Animation,Comedy",7.5,516998.0,BV,400700000.0,875700000.0,26.183000000000003,7.3,9767,Frozen,ek thi daayan,1276400000.0,56,"Nov 22, 2013",frozen,150000000.0,400738009.0,1272469910.0,1122469910.0,2013
tt2295722,falcon rising,2014,"Action,Adventure",5.8,6955.0,Free,11800.0,18700000.0,10.059,5.8,126,Falcon Rising,open windows,18711800.0,54,"Sep 4, 2014",falcon rising,4500000.0,11774.0,11774.0,-4488226.0,2014
tt2296777,sherlock gnomes,2018,"Adventure,Animation,Comedy",5.1,8030.0,Par.,43200000.0,47100000.0,12.987,5.4,343,Sherlock Gnomes,the wolfpack,90300000.0,54,"Mar 23, 2018",sherlock gnomes,59000000.0,43242871.0,87527651.0,28527651.0,2018
tt2302755,olympus has fallen,2013,"Action,Thriller",6.5,235443.0,FD,98900000.0,71300000.0,13.864,6.2,4086,Olympus Has Fallen,philomena,170200000.0,9,"Mar 22, 2013",olympus has fallen,70000000.0,98927592.0,172878928.0,102878928.0,2013
tt2304771,mandela: long walk to freedom,2013,"Biography,Drama,History",7.1,25027.0,Wein.,8300000.0,19000000.0,8.262,6.9,319,Mandela: Long Walk to Freedom,go goa gone,27300000.0,35,"Nov 29, 2013",mandela: long walk to freedom,35000000.0,8323085.0,29890402.0,-5109598.0,2013
tt2304933,the 5th wave,2016,"Action,Adventure,Drama",5.2,90788.0,Sony,34900000.0,75000000.0,12.967,5.8,3657,The 5th Wave,v/h/s/2,109900000.0,69,"Jan 22, 2016",the 5th wave,38000000.0,34912982.0,111336398.0,73336398.0,2016
tt2309260,the gallows,2015,"Horror,Mystery,Thriller",4.2,17763.0,WB (NL),22800000.0,20200000.0,9.166,4.8,591,The Gallows,walk of shame,43000000.0,80,"Jul 10, 2015",the gallows,100000.0,22764410.0,41656474.0,41556474.0,2015
tt2310332,the hobbit: the battle of the five armies,2014,"Adventure,Fantasy",7.4,438621.0,WB (NL),255100000.0,700900000.0,53.783,7.3,8392,The Hobbit: The Battle of the Five Armies,and so it goes,956000000.0,22,"Dec 17, 2014",the hobbit: the battle of the five armies,250000000.0,255119788.0,945577621.0,695577621.0,2014
tt2312718,homefront,2013,"Action,Thriller",6.5,98549.0,ORF,20200000.0,22900000.0,14.422,6.5,1410,Homefront,paranormal activity: the ghost dimension,43100000.0,29,"Nov 27, 2013",homefront,22000000.0,20158492.0,51695362.0,29695362.0,2013
tt2558484,homefront,2013,Drama,7.7,17.0,ORF,20200000.0,22900000.0,14.422,6.5,1410,Homefront,paranormal activity: the marked ones,43100000.0,29,"Nov 27, 2013",homefront,22000000.0,20158492.0,51695362.0,29695362.0,2013
tt2316204,alien: covenant,2017,"Horror,Sci-Fi,Thriller",6.4,226920.0,Fox,74300000.0,166600000.0,24.651,5.9,4971,Alien: Covenant,mr. turner,240900000.0,12,"May 19, 2017",alien: covenant,97000000.0,74262031.0,238521247.0,141521247.0,2017
tt2321549,the babadook,2014,"Drama,Horror",6.8,171411.0,IFC,964000.0,9300000.0,11.502,6.4,3528,The Babadook,grand masti,10264000.0,41,"Nov 28, 2014",the babadook,2000000.0,950792.0,7482387.0,5482387.0,2014
tt2322441,fifty shades of grey,2015,"Drama,Romance,Thriller",4.1,279126.0,Uni.,166200000.0,404800000.0,21.229,5.4,6451,Fifty Shades of Grey,ip man: the final fight,571000000.0,78,"Feb 13, 2015",fifty shades of grey,40000000.0,166167230.0,570998101.0,530998101.0,2015
tt2325977,strangerland,2015,"Drama,Mystery,Thriller",5.2,7999.0,Alc,17500.0,18700000.0,5.91,5.2,135,Strangerland,burnt,18717500.0,27,"Jul 10, 2015",strangerland,10000000.0,17472.0,161097.0,-9838903.0,2015
tt2328900,mary queen of scots,2018,"Biography,Drama,History",6.3,23866.0,Focus,16500000.0,29900000.0,16.115,6.6,592,Mary Queen of Scots,billy lynn's long halftime walk,46400000.0,60,"Dec 7, 2018",mary queen of scots,25000000.0,16468499.0,46734733.0,21734733.0,2018
tt2333784,the expendables 3,2014,"Action,Adventure,Thriller",6.1,156432.0,LGF,39300000.0,175300000.0,18.797,6.1,2876,The Expendables 3,the gunman,214600000.0,96,"Aug 15, 2014",the expendables 3,100000000.0,39322544.0,209461378.0,109461378.0,2014
tt2334649,fruitvale station,2013,"Biography,Drama,Romance",7.5,68187.0,Wein.,16100000.0,1300000.0,9.587,7.4,645,Fruitvale Station,star wars: the last jedi,17400000.0,38,"Jul 12, 2013",fruitvale station,900000.0,16098998.0,17549645.0,16649645.0,2013
tt2334871,snatched,2017,"Action,Adventure,Comedy",4.5,29997.0,Fox,45900000.0,15000000.0,10.92,5.3,495,Snatched,star wars: the last jedi,60900000.0,51,"May 12, 2017",snatched,42000000.0,45852178.0,57852177.0,15852177.0,2017
tt2334873,blue jasmine,2013,Drama,7.3,179453.0,SPC,33400000.0,64099999.0,10.443,7.0,1983,Blue Jasmine,god's not dead,97499999.0,90,"Jul 26, 2013",blue jasmine,18000000.0,33404871.0,102912961.0,84912961.0,2013
tt2334879,white house down,2013,"Action,Drama,Thriller",6.4,191791.0,Sony,73100000.0,132300000.0,13.026,6.4,2817,White House Down,the beatles: eight days a week - the touring years,205400000.0,90,"Jun 28, 2013",white house down,150000000.0,73103784.0,205440387.0,55440387.0,2013
tt2345737,the rover,2014,"Action,Crime,Drama",6.4,40576.0,A24,1100000.0,2100000.0,13.528,6.2,435,The Rover,i spit on your grave 2,3200000.0,47,"Jun 13, 2014",the rover,8500000.0,1109199.0,3180252.0,-5319748.0,2014
tt2357129,jobs,2013,"Biography,Drama",5.9,88788.0,ORF,16100000.0,19800000.0,8.023,6.1,1622,Jobs,arrival,35900000.0,11,"Aug 16, 2013",jobs,18000000.0,16131410.0,43402515.0,25402515.0,2013
tt2357291,rio 2,2014,"Adventure,Animation,Comedy",6.3,72209.0,Fox,131500000.0,368600000.0,18.11,6.3,1803,Rio 2,wonder,500100000.0,49,"Apr 11, 2014",rio 2,130000000.0,131538435.0,492846291.0,362846291.0,2014
tt2358925,unfinished business,2015,"Comedy,Drama",5.4,29004.0,Fox,10200000.0,4200000.0,8.516,5.2,472,Unfinished Business,crimson peak,14400000.0,32,"Mar 6, 2015",unfinished business,35000000.0,10219501.0,13214051.0,-21785949.0,2015
tt2361509,the intern,2015,"Comedy,Drama",7.1,191494.0,WB,75800000.0,118800000.0,14.377,7.1,3373,The Intern,crimson peak,194600000.0,6,"Sep 25, 2015",the intern,40000000.0,75764672.0,197115710.0,157115710.0,2015
tt2364841,runner runner,2013,"Crime,Thriller",5.6,58235.0,Fox,19300000.0,43400000.0,10.442,5.6,761,Runner Runner,the second best exotic marigold hotel,62700000.0,53,"Oct 4, 2013",runner runner,30000000.0,19316646.0,60512680.0,30512680.0,2013
tt2364897,the disappointments room,2016,"Drama,Horror,Thriller",3.9,8167.0,Rela.,2400000.0,18700000.0,6.324,4.4,272,The Disappointments Room,a million ways to die in the west,21100000.0,30,"Sep 9, 2016",the disappointments room,15000000.0,2423467.0,3503761.0,-11496239.0,2016
tt2369135,need for speed,2014,"Action,Crime,Thriller",6.5,154909.0,BV,43600000.0,159700000.0,13.723,6.1,2389,Need for Speed,alice through the looking glass,203300000.0,70,"Mar 14, 2014",need for speed,66000000.0,43568507.0,194169619.0,128169619.0,2014
tt2379713,spectre,2015,"Action,Adventure,Thriller",6.8,352504.0,Sony,200100000.0,680600000.0,30.318,6.4,6719,Spectre,kevin hart: let me explain,880700000.0,10,"Nov 6, 2015",spectre,300000000.0,200074175.0,879620923.0,579620923.0,2015
tt2379713,spectre,2015,"Action,Adventure,Thriller",6.8,352504.0,Sony,200100000.0,680600000.0,30.318,6.4,6719,Spectre,step up all in,880700000.0,10,"Nov 6, 2015",spectre,300000000.0,200074175.0,879620923.0,579620923.0,2015
tt2379713,spectre,2015,"Action,Adventure,Thriller",6.8,352504.0,Sony,200100000.0,680600000.0,30.318,6.4,6719,Spectre,ted 2,880700000.0,10,"Nov 6, 2015",spectre,300000000.0,200074175.0,879620923.0,579620923.0,2015
tt2379713,spectre,2015,"Action,Adventure,Thriller",6.8,352504.0,Sony,200100000.0,680600000.0,30.318,6.4,6719,Spectre,hot tub time machine 2,880700000.0,10,"Nov 6, 2015",spectre,300000000.0,200074175.0,879620923.0,579620923.0,2015
tt2380307,coco,2017,"Adventure,Animation,Comedy",8.4,277194.0,BV,209700000.0,597400000.0,25.961,8.2,8669,Coco,midnight special,807100000.0,2,"Nov 22, 2017",coco,175000000.0,209726015.0,798008101.0,623008101.0,2017
tt2380307,coco,2017,"Adventure,Animation,Comedy",8.4,277194.0,BV,209700000.0,597400000.0,25.961,8.2,8669,Coco,the good lie,807100000.0,2,"Nov 22, 2017",coco,175000000.0,209726015.0,798008101.0,623008101.0,2017
tt2380307,coco,2017,"Adventure,Animation,Comedy",8.4,277194.0,BV,209700000.0,597400000.0,25.961,8.2,8669,Coco,star trek beyond,807100000.0,2,"Nov 22, 2017",coco,175000000.0,209726015.0,798008101.0,623008101.0,2017
tt2380307,coco,2017,"Adventure,Animation,Comedy",8.4,277194.0,BV,209700000.0,597400000.0,25.961,8.2,8669,Coco,i wish,807100000.0,2,"Nov 22, 2017",coco,175000000.0,209726015.0,798008101.0,623008101.0,2017
tt7002100,coco,2017,Horror,7.4,35.0,BV,209700000.0,597400000.0,25.961,8.2,8669,Coco,fences,807100000.0,2,"Nov 22, 2017",coco,175000000.0,209726015.0,798008101.0,623008101.0,2017
tt7002100,coco,2017,Horror,7.4,35.0,BV,209700000.0,597400000.0,25.961,8.2,8669,Coco,fences,807100000.0,2,"Nov 22, 2017",coco,175000000.0,209726015.0,798008101.0,623008101.0,2017
tt7002100,coco,2017,Horror,7.4,35.0,BV,209700000.0,597400000.0,25.961,8.2,8669,Coco,me before you,807100000.0,2,"Nov 22, 2017",coco,175000000.0,209726015.0,798008101.0,623008101.0,2017
tt7002100,coco,2017,Horror,7.4,35.0,BV,209700000.0,597400000.0,25.961,8.2,8669,Coco,churchill,807100000.0,2,"Nov 22, 2017",coco,175000000.0,209726015.0,798008101.0,623008101.0,2017
tt2381111,brooklyn,2015,"Drama,Romance",7.5,117021.0,FoxS,38300000.0,23800000.0,12.083,7.3,1912,Brooklyn,hitman: agent 47,62100000.0,79,"Nov 4, 2015",brooklyn,11000000.0,38322743.0,62076141.0,51076141.0,2015
tt2387433,dark skies,2013,"Horror,Sci-Fi,Thriller",6.3,65754.0,W/Dim.,17400000.0,9000000.0,11.582,6.1,1004,Dark Skies,yves saint laurent,26400000.0,97,"Feb 22, 2013",dark skies,3500000.0,17418667.0,27704111.0,24204111.0,2013
tt2387559,delivery man,2013,"Comedy,Drama",6.4,70706.0,BV,30700000.0,19300000.0,7.9620000000000015,6.2,858,Delivery Man,the remaining,50000000.0,21,"Nov 22, 2013",delivery man,22000000.0,30659817.0,70536870.0,48536870.0,2013
tt2388637,ain't them bodies saints,2013,"Crime,Drama,Romance",6.4,19464.0,IFC,397000.0,635000.0,8.166,6.2,217,Ain't Them Bodies Saints,blackhat,1032000.0,64,"Aug 16, 2013",ain't them bodies saints,5000000.0,391611.0,1075009.0,-3924991.0,2013
tt2390361,enough said,2013,"Comedy,Drama,Romance",7.0,55698.0,FoxS,17600000.0,7700000.0,8.722000000000001,6.7,464,Enough Said,"two days, one night",25300000.0,88,"Sep 18, 2013",enough said,8000000.0,17550872.0,25621449.0,17621449.0,2013
tt2395427,avengers: age of ultron,2015,"Action,Adventure,Sci-Fi",7.3,665594.0,BV,459000000.0,946400000.0,44.383,7.3,13457,Avengers: Age of Ultron,the christmas candle,1405400000.0,4,"May 1, 2015",avengers: age of ultron,330600000.0,459005868.0,1403013963.0,1072413963.0,2015
tt2396566,20 feet from stardom,2013,"Documentary,Music",7.4,11312.0,RTWC,4900000.0,18700000.0,7.866,7.4,127,20 Feet from Stardom,rosewater,23600000.0,37,"Jun 14, 2013",20 feet from stardom,1000000.0,4946250.0,5892466.0,4892466.0,2013
tt2398231,the homesman,2014,"Drama,Western",6.6,27724.0,Saban,2400000.0,18700000.0,8.232000000000001,6.5,389,The Homesman,devil's due,21100000.0,70,"Nov 14, 2014",the homesman,16000000.0,2429989.0,8217571.0,-7782429.0,2014
tt2398241,smurfs: the lost village,2017,"Adventure,Animation,Comedy",6.0,15612.0,Sony,45000000.0,152200000.0,15.663,6.2,736,Smurfs: The Lost Village,sinister 2,197200000.0,5,"Apr 7, 2017",smurfs: the lost village,60000000.0,45020282.0,197578586.0,137578586.0,2017
tt2401878,anomalisa,2015,"Animation,Comedy,Drama",7.3,58010.0,Par.,3800000.0,1900000.0,10.285,7.1,927,Anomalisa,the one i love,5700000.0,6,"Dec 30, 2015",anomalisa,8000000.0,3759286.0,5706168.0,-2293832.0,2015
tt2401878,anomalisa,2015,"Animation,Comedy,Drama",7.3,58010.0,Par.,3800000.0,1900000.0,10.285,7.1,927,Anomalisa,veronica mars,5700000.0,6,"Dec 30, 2015",anomalisa,8000000.0,3759286.0,5706168.0,-2293832.0,2015
tt2401878,anomalisa,2015,"Animation,Comedy,Drama",7.3,58010.0,Par.,3800000.0,1900000.0,10.285,7.1,927,Anomalisa,top five,5700000.0,6,"Dec 30, 2015",anomalisa,8000000.0,3759286.0,5706168.0,-2293832.0,2015
tt2401878,anomalisa,2015,"Animation,Comedy,Drama",7.3,58010.0,Par.,3800000.0,1900000.0,10.285,7.1,927,Anomalisa,the pyramid,5700000.0,6,"Dec 30, 2015",anomalisa,8000000.0,3759286.0,5706168.0,-2293832.0,2015
tt2402157,the november man,2014,"Action,Crime,Thriller",6.3,59293.0,Rela.,25000000.0,7500000.0,17.747,6.1,852,The November Man,furious 7,32500000.0,61,"Aug 27, 2014",the november man,15000000.0,25018119.0,34820335.0,19820335.0,2014
tt2402927,carol,2015,"Drama,Romance",7.2,100680.0,Wein.,12700000.0,27600000.0,13.095999999999998,7.4,1949,Carol,bastards,40300000.0,60,"Nov 20, 2015",carol,11800000.0,12711491.0,42843521.0,31043521.0,2015
tt2402927,carol,2015,"Drama,Romance",7.2,100680.0,Wein.,12700000.0,27600000.0,13.095999999999998,7.4,1949,Carol,mike and dave need wedding dates,40300000.0,60,"Nov 20, 2015",carol,11800000.0,12711491.0,42843521.0,31043521.0,2015
tt2402927,carol,2015,"Drama,Romance",7.2,100680.0,Wein.,12700000.0,27600000.0,13.095999999999998,7.4,1949,Carol,fists of legend,40300000.0,60,"Nov 20, 2015",carol,11800000.0,12711491.0,42843521.0,31043521.0,2015
tt2402927,carol,2015,"Drama,Romance",7.2,100680.0,Wein.,12700000.0,27600000.0,13.095999999999998,7.4,1949,Carol,a haunted house 2,40300000.0,60,"Nov 20, 2015",carol,11800000.0,12711491.0,42843521.0,31043521.0,2015
